SiO2,Al2O3,B2O3,CaO,Na2O,Li2O,MgO,BaO,ZnO,K2O,PbO,SrO,GeO2,ZrO2,TiO2,TeO2,FemOn,P2O5,Tg
68.16142,1.542239,0,0,7.499814,0,0,0,0,22.79653,0,0,0,0,0,0,0,0,435
71.18317,3.097327,0,4.258725,0,0,0,0,0,21.46078,0,0,0,0,0,0,0,0,510
75.20966,1.575662,0,0,5.746758,0,0,0,0,17.46792,0,0,0,0,0,0,0,0,475
85.77985,0,0,0,0,14.22014,0,0,0,0,0,0,0,0,0,0,0,0,485
69.95492,9.757106,0,4.471902,15.81607,0,0,0,0,0,0,0,0,0,0,0,0,0,550
72.96848,3.17501,0,4.365536,4.824961,0,0,0,0,14.66602,0,0,0,0,0,0,0,0,515
58.60991,20.20267,0,5.12825,16.05917,0,0,0,0,0,0,0,0,0,0,0,0,0,620
76.82194,3.342682,0,4.596079,15.2393,0,0,0,0,0,0,0,0,0,0,0,0,0,525
74.84564,3.256689,0,4.477842,9.898173,0,0,0,0,7.521654,0,0,0,0,0,0,0,0,520
75.1457,0,0,9.351251,15.50305,0,0,0,0,0,0,0,0,0,0,0,0,0,530
47.9078,31.04111,0,4.877774,16.17332,0,0,0,0,0,0,0,0,0,0,0,0,0,650
70.02536,0,0,9.336501,20.63813,0,0,0,0,0,0,0,0,0,0,0,0,0,510
25.79831,10.2151,52.81049,0,4.435302,0,0,0,0,6.740801,0,0,0,0,0,0,0,0,400
81.89617,1.654469,12.42657,0,4.022791,0,0,0,0,0,0,0,0,0,0,0,0,0,560
63.42572,1.515938,0,0,8.293402,0,0,9.118491,0,8.40291,0,9.243541,0,0,0,0,0,0,510
68.33204,0,0,0,31.66796,0,0,0,0,0,0,0,0,0,0,0,0,0,475
54.28672,0,0,0,27.09607,0,0,0,0,0,0,0,0,0,0,0,18.61721,0,505
46.09151,0,0,0,25.47049,0,0,0,0,0,0,0,0,0,0,0,28.43799,0,506
39.75948,0,0,0,23.66147,0,0,0,0,0,0,0,0,0,0,0,36.57906,0,500
0,0,0,0,0,0,0,0,0,37.09318,0,0,0,0,53.92329,0,8.983535,0,435
0,0,0,0,0,0,0,0,0,42.0535,0,0,0,0,49.03474,0,8.911758,0,420
0,0,0,0,0,0,0,0,0,46.93518,0,0,0,0,44.2237,0,8.84112,0,415
0,0,0,0,0,0,0,0,0,51.74009,0,0,0,0,39.48833,0,8.771591,0,407
69.43763,0,10.05725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.50513,722
70.91954,0,12.32626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75419,667
67.51567,0,12.03554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.44879,727
63.01772,0,12.16986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81241,757
74.0816,0,17.1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.750602,652
70.45187,0,16.74527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80285,642
68.7032,0,16.54171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75509,647
65.89864,0,25.45244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.648913,557
60.17281,0,24.97532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85187,577
80.28817,0,13.13373,0,0,0,0,0,0,0,0,0,6.578091,0,0,0,0,0,587
74.18894,0,12.89451,0,0,0,0,0,0,0,0,0,12.91655,0,0,0,0,0,597
62.96832,0,15.41449,0,0,0,0,0,0,0,0,0,21.61718,0,0,0,0,0,557
76.37614,0,4.685172,0,0,0,0,0,0,0,0,0,9.386361,0,0,0,0,9.55232,727
73.59894,0,4.6236,0,0,0,0,0,0,0,0,0,12.35067,0,0,0,0,9.426784,707
72.20026,0,6.121396,0,0,0,0,0,0,0,0,0,9.197788,0,0,0,0,12.48055,687
73.34366,0,12.74759,0,0,0,0,0,0,0,0,0,9.577034,0,0,0,0,4.331717,607
70.55145,0,12.5767,0,0,0,0,0,0,0,0,0,12.5982,0,0,0,0,4.27365,637
71.30257,0,14.82903,0,0,0,0,0,0,0,0,0,9.549245,0,0,0,0,4.319149,617
0,0,0,0,0,0,0,0,0,12.85792,0,0,0,0,0,87.14208,0,0,235
59.8,0,3,0,0,0,0,19.3,6.7,11,0,0,0,0,0,0,0,0,612
57.6,0,0,0,0,0,0,12,8,13,7.1,0,0,0,2,0,0,0,579
54.9,0,0,0,0,0,0,13.8,8.7,7.3,14.3,0,0,0,0.5,0,0,0,584
54.4,0,0,0,0,0,0,13.6,7.6,8.4,15.7,0,0,0,0,0,0,0,563
62.6273,0,0,0,0,0,0,10.38697,9.266804,9.877801,7.331976,0,0,0,0,0,0,0,606
47.61411,0,0,0,0,0,0,11.09958,5.082987,1.037344,32.78008,0,0,0,0,0,0,0,572
48.4,0.5,0,0,0,0.2,0,11.5,5.8,0.3,33,0,0,0,0,0,0,0,555
49.7,0,0,0,0.6,0,0,11.1,3.1,0.7,33.7,0,0,0,0,0,0,0,542
48.4,1,0,0,0,0,0,11.5,4.8,1,33,0,0,0,0,0,0,0,577
0,0,48.34065,0,0,0,0,0,0,0,51.65936,0,0,0,0,0,0,0,448
0,0,42.12332,0,0,0,0,0,0,0,57.87667,0,0,0,0,0,0,0,451
0,0,31.87449,0,0,0,0,0,0,0,68.12551,0,0,0,0,0,0,0,425
0,0,23.7758,0,0,0,0,0,0,0,76.2242,0,0,0,0,0,0,0,375
0,0,17.21486,0,0,0,0,0,0,0,82.78514,0,0,0,0,0,0,0,338
0,0,14.38038,0,0,0,0,0,0,0,85.61962,0,0,0,0,0,0,0,308
59.25263,0,0,0,40.74736,0,0,0,0,0,0,0,0,0,0,0,0,0,426
55.59895,15.72497,0,0,28.67608,0,0,0,0,0,0,0,0,0,0,0,0,0,489
53.93603,22.88197,0,0,23.182,0,0,0,0,0,0,0,0,0,0,0,0,0,599
52.3697,29.62328,0,0,18.00702,0,0,0,0,0,0,0,0,0,0,0,0,0,778
51.62015,32.84921,0,0,15.53063,0,0,0,0,0,0,0,0,0,0,0,0,0,792
59.71602,0,0,7.431157,32.85282,0,0,0,0,0,0,0,0,0,0,0,0,0,476
55.90425,15.81131,0,5.217611,23.06683,0,0,0,0,0,0,0,0,0,0,0,0,0,505
54.1752,22.98343,0,4.213531,18.62784,0,0,0,0,0,0,0,0,0,0,0,0,0,629
52.5499,29.72521,0,3.269697,14.45519,0,0,0,0,0,0,0,0,0,0,0,0,0,749
52.23647,31.02532,0,3.087685,13.65052,0,0,0,0,0,0,0,0,0,0,0,0,0,776
51.77328,32.94665,0,2.818703,12.46136,0,0,0,0,0,0,0,0,0,0,0,0,0,778
52.82254,29.87944,0,8.216652,9.081366,0,0,0,0,0,0,0,0,0,0,0,0,0,767
52.00468,33.09391,0,7.078253,7.823163,0,0,0,0,0,0,0,0,0,0,0,0,0,787
61.02852,0,0,28.47933,10.49216,0,0,0,0,0,0,0,0,0,0,0,0,0,618
54.84399,23.26716,0,15.9958,5.893061,0,0,0,0,0,0,0,0,0,0,0,0,0,721
53.05192,30.00918,0,12.3785,4.5604,0,0,0,0,0,0,0,0,0,0,0,0,0,795
61.64437,0,0,38.35562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749
57.15969,16.16639,0,26.67392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
55.15347,23.39845,0,21.44808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811
53.28329,30.14006,0,16.57664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160
82.95808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.04192,725
41.24592,0,0,0,0,0,0,0,0,0,0,0,58.75408,0,0,0,0,0,660
88.73705,0,6.705678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55727,820
76.8334,0,18.68479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.481802,565
53.1753,0,42.49289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331811,375
50.09032,0,41.45721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.452465,415
78.74072,0,6.292246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96703,675
66.02262,0,17.34022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.63715,610
26.57324,0,57.73246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6943,310
77.04902,0,0,0,0,0,0,0,0,0,0,0,18.7179,0,0,0,0,4.233078,710
73.46375,0,0,0,0,0,0,0,0,0,0,0,18.27184,0,0,0,0,8.264401,680
57.26936,0,0,0,0,0,0,0,0,0,0,0,35.10842,0,0,0,0,7.622221,665
36.74452,0,0,0,0,0,0,0,0,0,0,0,56.44716,0,0,0,0,6.80832,610
68.3952,0,0,0,0,0,0,0,0,0,0,0,17.64124,0,0,0,0,13.96356,700
32.72422,0,0,0,0,0,0,0,0,0,0,0,55.76176,0,0,0,0,11.51402,595
0,0,0,0,6.413568,0,0,0,0,0,0,0,0,0,0,93.58643,0,0,260
0,0,0,0,8.849405,0,0,0,0,0,0,0,0,0,0,91.1506,0,0,250
0,0,0,0,11.46113,0,0,0,0,0,0,0,0,0,0,88.53887,0,0,220
0,0,0,0,14.2685,0,0,0,0,0,0,0,0,0,0,85.73151,0,0,210
38.59689,16.37445,0,45.02867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
37.08922,15.73483,0,34.61581,0,0,0,0,12.56014,0,0,0,0,0,0,0,0,0,712
36.37871,15.4334,0,29.7086,0,0,0,0,18.47929,0,0,0,0,0,0,0,0,0,692
35.69491,15.1433,0,24.98586,0,0,0,0,24.17592,0,0,0,0,0,0,0,0,0,675
34.40163,14.59464,0,16.05373,0,0,0,0,34.95,0,0,0,0,0,0,0,0,0,643
0,0,69.96893,0,0,30.03107,0,0,0,0,0,0,0,0,0,0,0,0,417
0,0,69.36052,0,0,29.8895,0,0,0,0,0,0,0,0,0,0,0,0,416
0,0,68.75782,0,0,29.74926,0,0,0,0,0,0,0,0,0,0,0,0,416
0,0,68.16075,0,0,29.61032,0,0,0,0,0,0,0,0,0,0,0,0,414
0,0,67.56924,0,0,29.47268,0,0,0,0,0,0,0,0,0,0,0,0,413
0,0,66.9832,0,0,29.33631,0,0,0,0,0,0,0,0,0,0,0,0,413
0,0,69.45905,0,0,29.93196,0,0,0,0,0,0,0,0,0,0,0,0,421
0,0,68.95253,0,0,29.8335,0,0,0,0,0,0,0,0,0,0,0,0,423
0,0,68.44933,0,0,29.73568,0,0,0,0,0,0,0,0,0,0,0,0,424
0,0,67.45276,0,0,29.54196,0,0,0,0,0,0,0,0,0,0,0,0,426
0,0,69.14372,0,0,29.79608,0,0,0,0,0,0,0,0,0,0,0,0,414
0,0,68.33133,0,0,29.56473,0,0,0,0,0,0,0,0,0,0,0,0,415
0,0,66.74382,0,0,29.11264,0,0,0,0,0,0,0,0,0,0,0,0,417
0,0,68.6615,0,0,29.58827,0,0,0,0,0,0,0,0,0,0,0,0,422
0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,489
0.84318,47.21811,0,51.93871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817
0,47.58221,0,52.41779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804
59.56701,23.32696,0,17.10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825
25.37178,43.05517,0,31.57305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821
3.202358,55.70165,0,41.09599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851
1.59314,56.77375,0,41.63311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822
63.95367,23.25589,0,12.79044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856
53.28329,30.14006,0,16.57664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843
33.63932,42.8137,0,23.54698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
15.973,54.21142,0,29.81558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
40.07333,8.500408,0,51.42626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
38.59689,16.37445,0,45.02867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
33.21272,45.08881,0,21.69848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
52.22085,33.96995,0,13.8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854
63.07354,25.99396,0,10.9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867
0,0,0,0,0,25.32476,0,0,0,0,0,0,0,0,0,0,0,74.67524,316
0,0,0,0,0,23.93003,0,0,0,0,0,0,0,0,0,0,0,71.72285,357
0,0,0,0,0,15.89174,0,0,0,0,0,0,0,0,0,0,0,84.10826,325
0,0,0,0,0,12.62444,0,0,0,0,0,0,0,0,0,0,0,87.37556,283
0,0,0,0,0,13.41863,0,0,0,0,0,0,0,0,0,0,0,81.95403,354
80.08571,0,0,0,0,19.9143,0,0,0,0,0,0,0,0,0,0,0,0,449
0,0,0,0,0,0,0,0,0,0,34.78606,0,65.21394,0,0,0,0,0,466
0,0,0,0,0,2.741536,0,0,0,0,20.47793,0,76.78054,0,0,0,0,0,484
0,0,0,0,0,4.512479,0,0,0,0,11.23533,0,84.25219,0,0,0,0,0,496
0,0,0,0,0,6.665245,0,0,0,0,0,0,93.33475,0,0,0,0,0,525
70,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,500
0,0,0,0,22.31602,0,0,0,0,0,0,0,0,0,0,0,0,76.59425,187
0,0,0,0,26.13659,0,0,0,0,0,0,0,0,0,0,0,0,73.15998,238
0,0,0,0,30.25056,0,0,0,0,0,0,0,0,0,0,0,0,69.28,279
0,0,0,0,39.57569,0,0,0,0,0,0,0,0,0,0,0,0,60.42431,300
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
0,0,93.35234,0,0,0,0,0,0,6.64766,0,0,0,0,0,0,0,0,297
0,0,68.91801,0,0,0,0,0,0,31.08198,0,0,0,0,0,0,0,0,417
0,0,20,0,0,0,0,50,0,0,0,0,0,0,0,0,30,0,500
82.43078,0,0,0,0,17.56922,0,0,0,0,0,0,0,0,0,0,0,0,461
69.7818,0,0,0,0,14.87628,0,0,0,0,0,0,0,15.34193,0,0,0,0,533
66.38178,0,0,0,0,14.14855,0,0,0,0,0,0,0,19.46966,0,0,0,0,561
63.33334,0,0,0,0,13.49881,0,0,0,0,0,0,0,23.16785,0,0,0,0,579
85.12553,0,0,0,0,14.87447,0,0,0,0,0,0,0,0,0,0,0,0,470
72.31934,0,0,0,0,12.64016,0,0,0,0,0,0,0,15.0405,0,0,0,0,541
65.75883,0,0,0,0,11.48773,0,0,0,0,0,0,0,22.75345,0,0,0,0,587
73.55765,0,0,0,0,11.54895,0,0,0,0,0,0,0,14.8934,0,0,0,0,553
66.93275,0,0,0,0,10.51437,0,0,0,0,0,0,0,22.55288,0,0,0,0,623
74.76553,0,0,0,0,10.48455,0,0,0,0,0,0,0,14.74992,0,0,0,0,572
54.73799,13.53286,0,24.28159,0,0,6.880779,0,0,0,0,0,0,0,0,0,0,0,738
54.62394,13.50466,0,24.231,0,0,6.866442,0,0,0,0,0,0,0,0,0,0,0,735
54.27923,13.41944,0,24.07809,0,0,6.823112,0,0,0,0,0,0,0,0.631039,0,0,0,715
52.75515,13.04265,0,23.40201,0,0,6.631529,0,0,0,0,0,0,0,0.613321,0,3.555343,0,715
52.36374,12.94588,0,23.22839,0,0,6.582327,0,0,0,0,0,0,0,0.60877,0,3.528965,0,718
0,0,0,0,0,1.09583,0,0,0,0,0,0,0,0,0,0,0,98.90417,297
0,0,0,0,0,2.285591,0,0,0,0,0,0,0,0,0,0,0,97.71441,272
0,0,0,0,0,3.581898,0,0,0,0,0,0,0,0,0,0,0,96.4181,260
0,0,0,0,0,6.557038,0,0,0,0,0,0,0,0,0,0,0,93.44296,264
0,0,0,0,0,8.275441,0,0,0,0,0,0,0,0,0,0,0,91.72456,283
0,0,0,0,0,10.18131,0,0,0,0,0,0,0,0,0,0,0,89.81869,300
0,0,0,0,0,12.30709,0,0,0,0,0,0,0,0,0,0,0,87.6929,308
0,0,0,0,0,17.39051,0,0,0,0,0,0,0,0,0,0,0,82.60949,340
0,0,0,0,2.246489,0,0,0,0,0,0,0,0,0,0,0,0,97.75351,268
0,0,0,0,4.627091,0,0,0,0,0,0,0,0,0,0,0,0,95.37291,243
0,0,0,0,9.841724,0,0,0,0,0,0,0,0,0,0,0,0,90.15828,227
0,0,0,0,12.70549,0,0,0,0,0,0,0,0,0,0,0,0,87.29452,234
0,0,0,0,15.76339,0,0,0,0,0,0,0,0,0,0,0,0,84.23661,243
0,0,0,0,19.03588,0,0,0,0,0,0,0,0,0,0,0,0,80.96413,255
0,0,0,0,26.32175,0,0,0,0,0,0,0,0,0,0,0,0,73.67825,279
0,0,0,0,30.39324,0,0,0,0,0,0,0,0,0,0,0,0,69.60676,284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2733,72.7267,495
0,1.395639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.60196,68.0024,540
0,0,0,0,3.982315,0,0,0,0,0,0,0,0,0,0,0,34.20219,61.8155,480
85.00864,0,0,0,14.99136,0,0,0,0,0,0,0,0,0,0,0,0,0,482
92.79517,0,0,0,7.204828,0,0,0,0,0,0,0,0,0,0,0,0,0,468
94.64481,0,0,0,5.35519,0,0,0,0,0,0,0,0,0,0,0,0,0,450
38,7,0,25.3,0,0,6.6,0,0,0,22,0,0,0,0,0,0,0,688
68,4,0,6,10.5,0,3.5,3.5,0,3.5,0,0,0,0,0,0,0.5,0,530
72,2,0,7,13.5,0,4,0,0,1,0,0,0,0,0,0,0,0,520
29.82107,4.970179,24.85089,0,0,0,0,0,24.85089,0,9.940357,0,0,0,0,0,4.970179,0,660
29.82107,4.473161,24.85089,0,0,0,0,0,24.85089,0,9.940357,0,0,0.497018,0,0,4.970179,0,660
76.79861,0,0,10.34147,12.58107,0,0,0,0,0,0,0,0,0,0,0,0,0,569
76.82773,0,0,10.50385,12.66842,0,0,0,0,0,0,0,0,0,0,0,0,0,570
30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,40,0,616
50,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20,0,674
0,0,55.8,0,0,0,0,0,0,0,44.2,0,0,0,0,0,0,0,445
0,0,43.8,0,0,0,0,0,0,0,56.2,0,0,0,0,0,0,0,455
0,0,40.5,0,0,0,0,0,0,0,59.5,0,0,0,0,0,0,0,452
0,0,32.1,0,0,0,0,0,0,0,67.9,0,0,0,0,0,0,0,430
0,0,22.27772,0,0,0,0,0,0,0,77.72228,0,0,0,0,0,0,0,400
20.8,0,0,0,0,0,0,0,0,0,79.2,0,0,0,0,0,0,0,408
71.93848,10.17313,0,0,0,17.88839,0,0,0,0,0,0,0,0,0,0,0,0,485
58,5,22,0,5,3,0,0,0,3,0,0,0,1,3,0,0,0,454
65.61439,14.94506,0,0,0,19.44056,0,0,0,0,0,0,0,0,0,0,0,0,470
61.85237,14.10282,0,0,0,18.35367,0,0,0,0,0,0,0,0,5.691138,0,0,0,480
60.14,14.74,0,0,0,19.17,0,0,0,0,0,0,0,0,5.95,0,0,0,480
58.91,13.44,0,0,0,17.48,0,0,0,0,0,0,0,0,10.17,0,0,0,500
55.51,14.55,0,0,0,18.93,0,0,0,0,0,0,0,0,11.01,0,0,0,500
66,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,492
62.8,0,0,0,29.1,0,0,8.1,0,0,0,0,0,0,0,0,0,0,489
57.3,0,0,0,20.7,0,0,22,0,0,0,0,0,0,0,0,0,0,503
52.8,0,0,0,13.6,0,0,33.6,0,0,0,0,0,0,0,0,0,0,531
48,0,0,0,6.2,0,0,45.8,0,0,0,0,0,0,0,0,0,0,593
44,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,718
0,0,0,0,30.39324,0,0,0,0,0,0,0,0,0,0,0,0,69.60676,271
0,0,2.716798,0,30.38769,0,0,0,0,0,0,0,0,0,0,0,0,66.89551,298
0,0,6.756501,0,29.44151,0,0,0,0,0,0,0,0,0,0,0,0,63.80199,327
0,0,12.46923,0,30.4437,0,0,0,0,0,0,0,0,0,0,0,0,57.08707,351
0,0,22.89387,0,30.42916,0,0,0,0,0,0,0,0,0,0,0,0,46.67696,412
0,0,28.33731,0,30.61185,0,0,0,0,0,0,0,0,0,0,0,0,41.05085,395
0,0,34.91921,0,30.62606,0,0,0,0,0,0,0,0,0,0,0,0,34.45472,422
0,0,45.92648,0,30.66432,0,0,0,0,0,0,0,0,0,0,0,0,23.4092,432
0,0,54.89403,0,30.74714,0,0,0,0,0,0,0,0,0,0,0,0,14.35883,465
0,0,65.24699,0,30.8099,0,0,0,0,0,0,0,0,0,0,0,0,3.943114,472
45.26686,44.48728,0,0,10.24586,0,0,0,0,0,0,0,0,0,0,0,0,0,800
0,0,20.26918,0,0,0,0,0,0,0,48.7366,0,0,0,0,0,0,30.99422,355
74.7,0,0,0,0,0,0,0,0,19.9,0,0,0,0,5,0,0,0,573
82.5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,538
80.2,0,0,0,9.600001,1.5,0,0,0,0,4,0,0,0,4.2,0,0,0,475
66.4,1,2,0,7.5,0,0,0,1,2.5,15.2,0,0,1.1,3,0,0,0,529
68.4,0,0,0,7.5,0,0,0,0,2.6,18.5,0,0,0,2.7,0,0,0,490
80.65361,3.297996,11.25952,0.453464,4.009487,0,0.325917,0,0,0,0,0,0,0,0,0,0,0,560
76.08201,3.111059,9.55918,0,1.891111,0,0,9.356637,0,0,0,0,0,0,0,0,0,0,600
79.4706,3.249622,5.547185,0,3.950677,0,0,0,7.781915,0,0,0,0,0,0,0,0,0,580
83.4381,0,12.51159,0,4.050313,0,0,0,0,0,0,0,0,0,0,0,0,0,520
83.11846,0,10.19754,0,4.034797,0,0,0,2.649204,0,0,0,0,0,0,0,0,0,520
82.80126,0,7.90115,0,4.019399,0,0,0,5.278188,0,0,0,0,0,0,0,0,0,530
57.91255,15.10688,0,26.98057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755
62.22485,15.06169,0,22.71346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
64.96392,15.03298,0,20.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
65.78645,15.22332,0,15.75495,0,0,3.235292,0,0,0,0,0,0,0,0,0,0,0,760
60.31445,13.95707,0,14.44448,0,0,0,11.284,0,0,0,0,0,0,0,0,0,0,760
57.83107,13.38241,0,11.4755,0,0,0,17.31103,0,0,0,0,0,0,0,0,0,0,750
63.6861,14.73729,0,15.25194,0,0,0,0,6.324659,0,0,0,0,0,0,0,0,0,750
62.94326,14.56539,0,12.48992,0,0,0,0,10.00142,0,0,0,0,0,0,0,0,0,735
60.40482,18.13678,0,18.25781,0,0,3.200585,0,0,0,0,0,0,0,0,0,0,0,765
60.86221,18.27412,0,15.70395,0,0,5.159712,0,0,0,0,0,0,0,0,0,0,0,755
53.16921,15.96426,0,13.71897,0,0,0,17.14756,0,0,0,0,0,0,0,0,0,0,760
58.49634,17.56376,0,17.68095,0,0,0,0,6.258955,0,0,0,0,0,0,0,0,0,750
57.82104,17.36099,0,14.91925,0,0,0,0,9.898719,0,0,0,0,0,0,0,0,0,740
54.43785,20.1584,0,25.40375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
57.67562,20.11324,0,22.21114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
62.41603,20.04711,0,17.53686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
68.32048,13.63975,0,18.03977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
66.97067,13.37027,0,13.30629,0,0,0,0,6.352772,0,0,0,0,0,0,0,0,0,745
66.18609,13.21363,0,10.55493,0,0,0,0,10.04536,0,0,0,0,0,0,0,0,0,730
65.67316,13.11123,0,8.756222,0,0,0,0,12.45938,0,0,0,0,0,0,0,0,0,725
68.19231,13.61416,0,16.22316,1.970381,0,0,0,0,0,0,0,0,0,0,0,0,0,740
68.06461,13.58866,0,14.41335,3.933383,0,0,0,0,0,0,0,0,0,0,0,0,0,715
68.02705,13.58117,2.207942,16.18384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750
67.73612,13.52308,4.396999,14.34379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730
67.89996,13.55579,2.203817,14.37849,1.961934,0,0,0,0,0,0,0,0,0,0,0,0,0,710
58.85822,17.67241,2.154804,9.979945,1.9183,0,3.118638,0,6.297675,0,0,0,0,0,0,0,0,0,690
64.08426,14.82943,2.177566,7.454402,1.938564,0,3.151581,0,6.364201,0,0,0,0,0,0,0,0,0,680
67.39124,13.45423,2.187306,5.461648,1.947235,0,3.165678,0,6.392666,0,0,0,0,0,0,0,0,0,680
60,5,0,5.6,16.8,0,0,0,0,0,0,0,0,0,0,0,0,9.100001,560
57.91429,11.58095,0,23.42857,4.761905,0,2.314286,0,0,0,0,0,0,0,0,0,0,0,735
17.75,0,82.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
65.24823,3.546099,22.59372,0,3.039514,0,0,0,0,5.572442,0,0,0,0,0,0,0,0,486
72.07207,1.701702,0,6.706707,14.31432,0,3.903904,0,0,1.301301,0,0,0,0,0,0,0,0,524
0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,522
71.91389,0,0,0,21.19473,0,6.89138,0,0,0,0,0,0,0,0,0,0,0,504
66.6692,0,0,0,26.45057,0,6.880236,0,0,0,0,0,0,0,0,0,0,0,482
60.32719,0,0,0,36.30053,0,3.372277,0,0,0,0,0,0,0,0,0,0,0,433
61.44144,0,0,0,31.68944,0,6.869128,0,0,0,0,0,0,0,0,0,0,0,454
63.79815,0,0,0,21.93663,0,14.26521,0,0,0,0,0,0,0,0,0,0,0,535
68.33204,0,0,0,31.66796,0,0,0,0,0,0,0,0,0,0,0,0,0,475
0,0,0,0,0,0,0,0,0,1.46614,0,0,0,0,0,94.39659,0,0,314
0,0,0,0,5.225091,0,0,0,0,0,0,34.94225,0,0,0,0,0,59.83266,432
0,0,0,0,10.83038,0,0,0,0,0,0,27.16013,0,0,0,0,0,62.00949,393
0,0,0,0,16.85893,0,0,0,0,0,0,18.79038,0,0,0,0,0,64.35069,363
0,0,0,0,23.36056,0,0,0,0,0,0,9.76383,0,0,0,0,0,66.8756,324
0,0,0,0,30.39324,0,0,0,0,0,0,0,0,0,0,0,0,69.60676,337
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
0,0,97.79092,0,0,2.209076,0,0,0,0,0,0,0,0,0,0,0,0,303
0,0,94.4708,0,0,5.529194,0,0,0,0,0,0,0,0,0,0,0,0,385
0,0,92.95908,0,0,7.040926,0,0,0,0,0,0,0,0,0,0,0,0,424
0,0,91.9194,0,0,8.080601,0,0,0,0,0,0,0,0,0,0,0,0,446
0,0,90.30964,0,0,9.690357,0,0,0,0,0,0,0,0,0,0,0,0,477
0,0,87.48381,0,0,12.51619,0,0,0,0,0,0,0,0,0,0,0,0,490
0,0,84.46336,0,0,15.53664,0,0,0,0,0,0,0,0,0,0,0,0,493
0,0,81.22746,0,0,18.77255,0,0,0,0,0,0,0,0,0,0,0,0,481
0,0,77.7522,0,0,22.2478,0,0,0,0,0,0,0,0,0,0,0,0,460
0,0,74.01002,0,0,25.98998,0,0,0,0,0,0,0,0,0,0,0,0,431
0,0,65.59162,0,0,34.40837,0,0,0,0,0,0,0,0,0,0,0,0,361
0,0,60.83433,0,0,39.16568,0,0,0,0,0,0,0,0,0,0,0,0,326
